latitude,longitude,value
31.2661,140.2466,5.1
12.2166,144.1860,5.2
60.5604, 21.3450,7.3
28.0984,112.0702,6.7
16.3444,172.4896,5.1
37.4798,142.1200,6.0
22.2394,173.5802,5.5
24.0382,122.1557,5.2
17.2538,167.4248,6.2
35.4566,140.0022,5.2
21.1068,169.3654,5.2
36.1289,141.3666,5.6
36.1321,141.3484,5.0
36.1376,141.3673,5.0
32.0500,129.5279,5.2
11.5418, 92.2472,5.9
66.1782,142.4116,5.1
 6.0300,150.0078,5.7
56.1128,164.1188,5.3
 2.1344, 96.2676,5.1
21.3908,146.2471,7.0
24.1689,141.5219,6.2
 5.1158,152.0318,6.2
21.1944, 33.3498,7.5
26.5472, 91.4230,5.3
28.0720, 56.5190,6.2
13.2754,120.3090,5.5
33.4635,137.3634,5.3
64.5466,129.1080,5.3
23.4662, 70.5394,5.1
43.5373,148.1779,5.8
60.2514, 46.3030,5.5
40.0693,142.2729,5.2
36.0409,141.4022,5.0
 3.3570,127.1284,6.7
47.1408,147.5577,5.2
16.5226,167.1452,5.2
 4.4932,149.4464,5.1
 5.0714,123.0642,5.1
 5.4854,151.1170,5.2
 3.1470,143.0864,5.8
27.3444, 55.4110,5.5
32.3610,132.0942,5.6
12.0468,121.2406,5.3
31.5014,138.0901,5.8
33.3000, 48.4680,6.0
29.3654,176.4950,6.7
 3.4722,126.2214,5.8
29.3726,177.0864,5.4
22.4050,121.0240,5.6
 3.4692,126.2442,5.3
 0.1770, 97.2082,5.0
24.3570,122.4822,5.3
29.1710,177.0696,5.2
23.1932, 70.2862,5.2
16.3222,176.5886,6.4
44.5060,150.2132,5.7
20.2700, 70.1464,5.3
43.3692,144.5442,5.1
37.3840, 20.5520,5.1
34.4077,140.3595,5.0
37.4080, 20.5460,5.3
56.2382,163.5940,5.7
20.0722,121.5204,5.0
37.3660, 20.5700,5.4
41.4536,142.5363,5.4
22.4350,121.2297,5.9
29.4632, 72.0018,5.6
30.1461,139.0159,5.8
12.2946,166.2892,6.0
12.2928,166.1776,5.1
 2.3900, 93.1464,5.7
31.3642, 90.2478,5.7
34.5649,139.1175,5.4
60.5694,167.0534,7.6
60.3162,165.4896,5.6
61.2124,167.3150,5.8
61.1206,167.1950,5.1
 1.5964, 96.5970,6.1
23.4964,121.3377,5.0
60.2946,167.3096,6.6
44.3024,102.2310,5.7
34.5501,139.1985,5.1
20.1122,174.0738,7.8
20.3474,174.0216,5.8
20.1566,173.5196,5.1
19.4998,174.3912,5.8
20.1854,173.5640,5.3
21.4430,121.0720,5.5
21.0642,174.0882,5.1
 4.5028,102.2136,5.7
60.4656,165.5172,5.5
52.3090,169.1536,6.2
42.5565,145.4964,5.5
23.1860, 94.1938,5.4
 0.0558, 97.0300,6.8
20.4506,174.0906,5.6
20.3816,173.5700,5.8
20.3702,173.5832,5.4
54.3762,163.5142,5.3
 0.0858,124.4278,5.6
60.4620,165.4410,6.7
 4.4290,126.4866,5.9
 2.1476,139.0912,5.6
18.0846, 71.0966,5.1
21.1500,174.2328,5.4
 7.5766,110.2676,6.2
 5.4344,151.0798,6.6
19.0972,121.1074,5.3
59.3540, 26.1410,5.2
19.1146,173.2778,5.1
 3.4602,140.0354,5.7
20.3270,174.2112,5.0
33.0812,131.2613,6.1
51.4512,177.0492,6.4
45.2334, 97.2124,5.6
 1.1686,121.4794,5.3
40.2213,143.4704,5.7
46.1377,144.4390,5.8
40.2232,143.4621,5.6
 6.5628, 92.2724,5.7
44.4813,149.3034,6.2
 0.2340,123.1170,6.0
52.1230,176.1098,6.0
28.3024,139.3820,5.0
 6.3006, 92.4758,6.1
26.4920, 55.5400,5.5
38.2818,142.0938,5.6
51.0378,179.1884,5.1
51.4278,176.5580,5.3
51.1128,179.2322,5.1
51.0612,179.2142,5.2
20.3390,174.0750,5.4
40.0902,142.2585,5.3
39.0798, 71.4944,5.7
15.1464,173.3660,5.9
51.1284,179.1872,6.4
 8.3288, 67.4884,5.1
 5.5958,148.3120,5.1
28.4290, 72.3258,5.7
 9.1524,107.2466,7.2
 9.0054,107.4998,5.3
 9.2520,108.1914,5.9
 9.0336,107.5160,5.2
17.4014,173.1542,5.0
 9.1806,108.4518,5.5
 9.2130,108.4674,5.2
 9.3258,107.1446,5.2
 6.3210,105.2334,6.0
 5.2844,150.4104,6.4
 5.1968,150.4146,5.7
 0.2016,123.1716,5.4
 1.4242, 97.0876,6.1
24.0252,122.2830,5.9
51.4632,159.2310,5.2
19.1080,173.3408,5.2
11.1002,116.5100,5.4
33.0786, 68.4242,5.2
37.2202, 74.4398,5.3
26.3853,144.0482,6.8
 2.2418, 96.2088,6.2
22.3361,121.3331,5.2
28.4146,130.1072,5.2
 5.4632,151.1776,5.0
 4.4020,126.4392,5.3
 9.1638,150.2886,5.3
51.0552,179.1566,5.2
46.4351,141.5140,6.5
49.4938,156.2490,5.7
61.0174, 34.2190,6.8
47.1819,154.4259,5.6
 4.1470,152.4890,5.0
51.0888,157.3132,6.2
51.1986,179.3438,5.6
51.2262,179.3240,5.6
24.5315,123.0480,5.4
10.4536,165.0342,5.4
 0.2088,125.0738,5.3
 0.1602,125.0378,5.2
45.2216,150.1662,5.6
28.4148,130.1434,5.2
 6.4554,155.3072,6.7
21.4806,175.0876,5.2
61.3780,168.3828,5.0
35.2832, 78.1350,5.1
21.3222,174.3150,5.1
46.2612,146.4437,5.2
 6.0108,150.2826,5.9
41.1702,136.0464,5.1
 3.0480,129.2646,6.2
51.3066,173.5790,5.3
26.0906,175.3618,5.4
 9.5412,107.2076,5.5
 9.0300,110.2190,5.7
 0.1074,124.4980,5.0
33.3037,131.5308,5.4
46.2424,153.2584,5.2
46.2583,153.5734,6.2
16.3552,172.0198,6.6
10.5256, 61.4536,5.4
46.1808,153.3613,5.8
46.2626,153.3686,6.5
38.3297,142.4978,5.7
12.4548,144.0582,5.1
23.3324,175.1626,5.6
20.4168,120.3119,6.3
20.3930,120.1884,5.6
51.0180, 29.0144,5.3
37.1167,143.0188,5.9
24.0533,122.3463,6.0
39.4824, 54.4404,5.2
31.1812, 71.1974,6.1
46.1894,153.3833,5.4
34.5369,140.1829,5.2
19.5268,155.5610,6.6
30.1464, 71.1950,5.3
 5.5286,150.5892,6.9
45.2193,150.1338,5.7
13.2742, 76.4062,6.6
13.2592,121.2820,5.4
13.2958,121.3162,5.4
13.2508,121.3276,5.2
13.2208,121.2268,5.7
 4.5388,125.1770,5.5
13.2226, 76.3708,5.5
29.1338,140.1705,5.7
 2.1944,126.4662,5.1
 5.2286,153.4692,5.0
 6.2892,151.1170,6.3
47.1026,153.5778,5.4
47.2822,153.5586,5.8
 5.5964,148.3558,5.7
 6.1350,151.0300,6.0
48.1686,154.1476,5.4
 6.2280,151.1380,5.9
46.4216,154.0285,7.4
46.3676,153.2282,5.6
46.3802,153.3074,5.6
46.1722,154.0844,5.3
47.3196,154.4806,5.7
46.5956,153.1088,5.7
47.1250,154.3645,6.5
30.1101,139.0085,5.0
33.1333,137.3614,5.3
28.3100,130.0921,5.6
46.5856,154.5808,5.3
 4.4476, 94.4698,5.5
 4.4446, 94.4626,5.6
17.3984, 70.1368,5.0
 6.1296,154.4488,5.2
43.5416,146.5672,6.0
47.3508,154.4193,5.8
 5.5976,150.2904,5.8
46.3622,154.2277,5.9
23.2532,175.3432,5.5
46.3475,152.5707,5.5
53.3528,163.4488,5.1
37.4602,133.4490,5.0
45.4893,151.3885,5.5
 2.3120,128.1698,5.9
21.1782,174.4062,6.1
 8.1506,118.4662,6.0
42.1424,144.5075,5.4
53.5892,158.5994,5.4
46.2884,154.0697,6.5
46.5318,147.2955,6.1
29.4355,130.4088,5.6
46.1799,153.1403,5.9
46.0763,153.2945,6.0
21.1548,174.2832,5.5
 4.4890, 95.0108,5.6
 0.3756, 99.5154,5.8
20.5904,174.1314,5.1
13.1632,125.4836,5.2
 2.0690,139.0264,5.6
42.0936, 76.0978,5.8
21.3895,120.4514,7.1
21.4899,120.4118,7.0
48.1767,155.3283,6.0
21.5250,120.3540,5.1
21.5973,120.3601,5.6
13.1878, 51.2190,6.4
43.1563,146.1556,5.5
